content,sources ,ratingCategories,title,garageIds
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,580a3b3cc8727919007617ca
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878a552a4121b1a00bcdb7b
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878a558a4121b1a00bcdb7c
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878a8b6a4121b1a00bcdbae
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878abb2a4121b1a00bcdbbf
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878ad63a4121b1a00bcdbcb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878ae44a4121b1a00bcdbda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878af18a4121b1a00bcdbee
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b031a4121b1a00bcdbf0
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b0e0a4121b1a00bcdbf3
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b17ba4121b1a00bcdbf7
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b273a4121b1a00bcdbfb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b302a4121b1a00bcdbfe
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5878b39aa4121b1a00bcdbff
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5915cf45d8f0041a00a8ee58
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5915cfedd8f0041a00a8eeda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5915d321d8f0041a00a8f196
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5e37e97da14ef500158759f6
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5e37eab1a14ef50015875a4e
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",DataFile,detractor,Détracteur 5,5ef20760d980f6003354ec1c
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,580a39a3c872791900761740
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,580a3ab5c8727919007617a3
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,580a3b3cc8727919007617ca
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878a552a4121b1a00bcdb7b
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878a558a4121b1a00bcdb7c
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878a8b6a4121b1a00bcdbae
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878abb2a4121b1a00bcdbbf
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878ad63a4121b1a00bcdbcb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878ae44a4121b1a00bcdbda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878af18a4121b1a00bcdbee
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b031a4121b1a00bcdbf0
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b0e0a4121b1a00bcdbf3
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b17ba4121b1a00bcdbf7
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b273a4121b1a00bcdbfb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b302a4121b1a00bcdbfe
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5878b39aa4121b1a00bcdbff
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5915cf45d8f0041a00a8ee58
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5915cfedd8f0041a00a8eeda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5915d321d8f0041a00a8f196
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5e37e97da14ef500158759f6
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5e37eab1a14ef50015875a4e
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Facebook,detractor,Détracteur 5,5ef20760d980f6003354ec1c
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,580a39a3c872791900761740
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,580a3ab5c8727919007617a3
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,580a3b3cc8727919007617ca
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878a552a4121b1a00bcdb7b
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878a558a4121b1a00bcdb7c
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878a8b6a4121b1a00bcdbae
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878abb2a4121b1a00bcdbbf
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878ad63a4121b1a00bcdbcb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878ae44a4121b1a00bcdbda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878af18a4121b1a00bcdbee
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b031a4121b1a00bcdbf0
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b0e0a4121b1a00bcdbf3
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b17ba4121b1a00bcdbf7
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b273a4121b1a00bcdbfb
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b302a4121b1a00bcdbfe
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5878b39aa4121b1a00bcdbff
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5915cf45d8f0041a00a8ee58
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5915cfedd8f0041a00a8eeda
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5915d321d8f0041a00a8f196
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5e37e97da14ef500158759f6
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5e37eab1a14ef50015875a4e
"Bonjour. Merci pour votre message. Nous sommes navrés de cela, nous allons faire un point avec notre équipe afin que le service devienne irréprochable. Je vous souhaite une excellente journée.",Google,detractor,Détracteur 5,5ef20760d980f6003354ec1c
"Buenos días, Gracias por completar nuestra encuesta, su satisfacción sigue siendo nuestra prioridad.Lamentamos no haber respondido plenamente a sus expectativas para otorgarnos la máxima puntuación. Si podemos mejorar su opinión de la manera que usted considere, nos permitimos pedirle que, por favor, nos conceda una puntuación de 5 en la encuesta de Ford España, puesto que para ellos estas son las únicas valoraciones que reflejan su total satisfacción. Todo el equipo está a su disposición y espera satisfacerle plenamente en su próxima visita.",DataFile,neutral,Passif 1,5f7f1ee54c005700037165d9
"Buenos días, Gracias por completar nuestra encuesta, su satisfacción sigue siendo nuestra prioridad.Lamentamos no haber respondido plenamente a sus expectativas para otorgarnos la máxima puntuación. Si podemos mejorar su opinión de la manera que usted considere, nos permitimos pedirle que, por favor, nos conceda una puntuación de 5 en la encuesta de Ford España, puesto que para ellos estas son las únicas valoraciones que reflejan su total satisfacción. Todo el equipo está a su disposición y espera satisfacerle plenamente en su próxima visita.",Facebook,neutral,Passif 1,5f7f1ee54c005700037165d9
"Buenos días, Gracias por completar nuestra encuesta, su satisfacción sigue siendo nuestra prioridad.Lamentamos no haber respondido plenamente a sus expectativas para otorgarnos la máxima puntuación. Si podemos mejorar su opinión de la manera que usted considere, nos permitimos pedirle que, por favor, nos conceda una puntuación de 5 en la encuesta de Ford España, puesto que para ellos estas son las únicas valoraciones que reflejan su total satisfacción. Todo el equipo está a su disposición y espera satisfacerle plenamente en su próxima visita.",Google,neutral,Passif 1,5f7f1ee54c005700037165d9
"Buenos días, Gracias por su comentario y su nota tras su visita a nuestro concesionario. Su satisfacción es importante para nosotros y aprovecharemos estos comentarios para seguir mejorando nuestros servicios. Que tenga un buen día. @Nom du garage",DataFile,neutral,Passif 3,5f7f1ee54c005700037165d9
"Buenos días, Gracias por su comentario y su nota tras su visita a nuestro concesionario. Su satisfacción es importante para nosotros y aprovecharemos estos comentarios para seguir mejorando nuestros servicios. Que tenga un buen día. @Nom du garage",Facebook,neutral,Passif 3,5f7f1ee54c005700037165d9
"Buenos días, Gracias por su comentario y su nota tras su visita a nuestro concesionario. Su satisfacción es importante para nosotros y aprovecharemos estos comentarios para seguir mejorando nuestros servicios. Que tenga un buen día. @Nom du garage",Google,neutral,Passif 3,5f7f1ee54c005700037165d9
"Buenos días, Gracias por sus comentarios. Nos empeñamos en mejorar en todos los ámbitos escuchando las experiencias de nuestros clientes. Tenemos en cuenta su opinión y la compartiremos con nuestros equipos. Quedamos a su disposición. Atentamente, @Nom du garage",DataFile,neutral,Passif 2,5f7f1ee54c005700037165d9
"Buenos días, Gracias por sus comentarios. Nos empeñamos en mejorar en todos los ámbitos escuchando las experiencias de nuestros clientes. Tenemos en cuenta su opinión y la compartiremos con nuestros equipos. Quedamos a su disposición. Atentamente, @Nom du garage",Facebook,neutral,Passif 2,5f7f1ee54c005700037165d9
"Buenos días, Gracias por sus comentarios. Nos empeñamos en mejorar en todos los ámbitos escuchando las experiencias de nuestros clientes. Tenemos en cuenta su opinión y la compartiremos con nuestros equipos. Quedamos a su disposición. Atentamente, @Nom du garage",Google,neutral,Passif 2,5f7f1ee54c005700037165d9
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced56102ff6d40015be39b5
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced56a92ff6d40015be39e3
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced57662ff6d40015be3a8c
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced59162ff6d40015be3afa
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced5a442ff6d40015be3be5
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced5c142ff6d40015be3c7e
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced5f2d2ff6d40015be3dce
"Cher Client, Nous accusons réception de votre avis suite à l'enquête de satisfaction et prenons en considération vos remarques. Notre équipe prendra contact avec vous dès aujourd'hui afin d'en échanger et essayer de trouver une solution. Dans l'espoir de vous satisfaire, nous restons à votre disposition. Bien cordialement, L'équipe SAINT-MERRI",DataFile,detractor,Détracteur 1,5ced60152ff6d40015be3e12
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",DataFile,detractor,Détracteur 3,5b97e7985f3c630013e8eaf1
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",Facebook,detractor,Détracteur 3,5b97e7985f3c630013e8eaf1
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe @Nom du garage.",Google,detractor,Détracteur 3,5b97e7985f3c630013e8eaf1
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",DataFile,detractor,Détracteur 3,5ca5cded9b9b6f001534219c
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",Facebook,detractor,Détracteur 3,5ca5cded9b9b6f001534219c
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe JMS Yam Store Yamaha Avignon.",Google,detractor,Détracteur 3,5ca5cded9b9b6f001534219c
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",DataFile,detractor,Détracteur 3,5a9956ab638558001383a036
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",Facebook,detractor,Détracteur 3,5a9956ab638558001383a036
"Cher client, nous vous remercions d’avoir pris le temps de nous partager votre avis. Nous faisons remonter votre remarque à nos équipes qui s’efforcent de régler le problème dans les plus brefs délais. Veuillez nous excuser pour la gêne occasionnée. A bientôt, L'Equipe SJ Automobiles.",Google,detractor,Détracteur 3,5a9956ab638558001383a036
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced56102ff6d40015be39b5
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced56a92ff6d40015be39e3
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced57662ff6d40015be3a8c
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced59162ff6d40015be3afa
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced5a442ff6d40015be3be5
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced5c142ff6d40015be3c7e
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced5f2d2ff6d40015be3dce
"Cher Client, Nous vous remercions pour votre évaluation suite à la prestation réalisée chez votre concessionnaire SAINT-MERRI. Nous sommes enchantés de voir que votre expérience fût positive et vous remercions au nom de toute l'équipe qui est heureuse de pouvoir vous accompagner dans votre mobilité. Bien cordialement, BMW et MINI SAINT-MERRI",DataFile,promotor,Promoteur 1,5ced60152ff6d40015be3e12
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced56102ff6d40015be39b5
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced56a92ff6d40015be39e3
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced57662ff6d40015be3a8c
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced59162ff6d40015be3afa
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced5a442ff6d40015be3be5
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced5c142ff6d40015be3c7e
"Cher Client, Nous vous remercions pour votre retour d'expérience dans notre concession. Nous veillons à nous perfectionner dans chaque domaine à travers l'écoute de nos clients. Nous prenons en compte votre avis et en faisons part à notre équipe. Nous restons à votre disposition. Cordialement, L'équipe SAINT-MERRI.",DataFile,neutral,Passif 1,5ced5f2d2ff6d40015be3dce
